$Date,$Time,SCA201TE401PV
07/30/25,14:17:21,70.2
07/30/25,14:17:24,70.2
07/30/25,14:17:27,70.2
07/30/25,14:17:30,70.2
07/30/25,14:17:33,70.2
07/30/25,14:17:36,70.2
07/30/25,14:17:39,70.2
07/30/25,14:17:42,70.2
07/30/25,14:17:45,70.2
07/30/25,14:17:48,70.2
07/30/25,14:17:51,70.2
07/30/25,14:17:54,70.2
07/30/25,14:17:57,70.2
07/30/25,14:18:00,70.2
07/30/25,14:18:03,70.2
07/30/25,14:18:06,70.2
07/30/25,14:18:09,70.2
07/30/25,14:18:12,70.2
07/30/25,14:18:15,70.2
07/30/25,14:18:18,70.2
07/30/25,14:18:21,70.2
07/30/25,14:18:24,70.2
07/30/25,14:18:27,70.2
07/30/25,14:18:30,70.2
07/30/25,14:18:33,70.2
07/30/25,14:18:36,70.2
07/30/25,14:18:39,70.2
07/30/25,14:18:42,70.2
07/30/25,14:18:45,70.2
07/30/25,14:18:48,70.2
07/30/25,14:18:51,70.2
07/30/25,14:18:54,70.2
07/30/25,14:18:57,70.2
07/30/25,14:19:00,70.2
07/30/25,14:19:03,70.2
07/30/25,14:19:06,70.2
07/30/25,14:19:09,70.2
07/30/25,14:19:12,70.2
07/30/25,14:19:15,70.2
07/30/25,14:19:18,70.2
07/30/25,14:19:21,70.2
07/30/25,14:19:24,70.2
07/30/25,14:19:27,70.2
07/30/25,14:19:30,70.2
07/30/25,14:19:33,70.2
07/30/25,14:19:36,70.2
07/30/25,14:19:39,70.2
07/30/25,14:19:42,70.2
07/30/25,14:19:45,70.2
07/30/25,14:19:48,70.2
07/30/25,14:19:51,70.2
07/30/25,14:19:54,70.2
07/30/25,14:19:57,70.2
07/30/25,14:20:00,70.2
07/30/25,14:20:03,70.2
07/30/25,14:20:06,70.2
07/30/25,14:20:09,70.2
07/30/25,14:20:12,70.2
07/30/25,14:20:15,70.2
07/30/25,14:20:18,70.2
07/30/25,14:20:21,70.2
07/30/25,14:20:24,70.2
07/30/25,14:20:27,70.2
07/30/25,14:20:30,70.2
07/30/25,14:20:33,70.2
07/30/25,14:20:36,70.2
07/30/25,14:20:39,70.2
07/30/25,14:20:42,70.2
07/30/25,14:20:45,70.2
07/30/25,14:20:48,70.2
07/30/25,14:20:51,70.2
07/30/25,14:20:54,70.2
07/30/25,14:20:57,70.2
07/30/25,14:21:00,70.2
07/30/25,14:21:03,70.2
07/30/25,14:21:06,70.2
07/30/25,14:21:09,70.2
07/30/25,14:21:12,70.2
07/30/25,14:21:15,70.2
07/30/25,14:21:18,70.2
07/30/25,14:21:21,70.2
07/30/25,14:21:24,70.2
07/30/25,14:21:27,70.2
07/30/25,14:21:30,70.2
07/30/25,14:21:33,70.2
07/30/25,14:21:36,70.2
07/30/25,14:21:39,70.2
07/30/25,14:21:42,70.2
07/30/25,14:21:45,70.2
07/30/25,14:21:48,70.2
07/30/25,14:21:51,70.2
07/30/25,14:21:54,70.2
07/30/25,14:21:57,70.2
07/30/25,14:22:00,70.2
07/30/25,14:22:03,70.2
07/30/25,14:22:06,70.2
07/30/25,14:22:09,70.2
07/30/25,14:22:12,70.2
07/30/25,14:22:15,70.2
07/30/25,14:22:18,70.2
07/30/25,14:22:21,70.2
07/30/25,14:22:24,70.2
07/30/25,14:22:27,70.2
07/30/25,14:22:30,70.2
07/30/25,14:22:33,70.2
07/30/25,14:22:36,70.2
07/30/25,14:22:39,70.2
07/30/25,14:22:42,70.2
07/30/25,14:22:45,70.2
07/30/25,14:22:48,70.2
07/30/25,14:22:51,70.2
07/30/25,14:22:54,70.2
07/30/25,14:22:57,70.2
07/30/25,14:23:00,70.2
07/30/25,14:23:03,70.2
07/30/25,14:23:06,70.2
07/30/25,14:23:09,70.2
07/30/25,14:23:12,70.2
07/30/25,14:23:15,70.2
07/30/25,14:23:18,70.2
07/30/25,14:23:21,70.2
07/30/25,14:23:24,70.2
07/30/25,14:23:27,70.2
07/30/25,14:23:30,70.2
07/30/25,14:23:33,70.2
07/30/25,14:23:36,70.2
07/30/25,14:23:39,70.2
07/30/25,14:23:42,70.2
07/30/25,14:23:45,70.2
07/30/25,14:23:48,70.2
07/30/25,14:23:51,69.6
07/30/25,14:23:54,69.6
07/30/25,14:23:57,69.6
07/30/25,14:24:00,69.6
07/30/25,14:24:03,69.6
07/30/25,14:24:06,69.6
07/30/25,14:24:09,69.6
07/30/25,14:24:12,69.6
07/30/25,14:24:15,69.6
07/30/25,14:24:18,69.6
07/30/25,14:24:21,69.6
07/30/25,14:24:24,69.6
07/30/25,14:24:27,69.6
07/30/25,14:24:30,69.6
07/30/25,14:24:33,69.6
07/30/25,14:24:36,69.6
07/30/25,14:24:39,69.6
07/30/25,14:24:42,69.6
07/30/25,14:24:45,69.6
07/30/25,14:24:48,69.7
07/30/25,14:24:51,69.7
07/30/25,14:24:54,69.7
07/30/25,14:24:57,69.7
07/30/25,14:25:00,69.7
07/30/25,14:25:03,69.7
07/30/25,14:25:06,69.7
07/30/25,14:25:09,69.7
07/30/25,14:25:12,69.7
07/30/25,14:25:15,69.7
07/30/25,14:25:18,69.7
07/30/25,14:25:21,69.7
07/30/25,14:25:24,69.7
07/30/25,14:25:27,69.7
07/30/25,14:25:30,69.7
07/30/25,14:25:33,69.7
07/30/25,14:25:36,69.7
07/30/25,14:25:39,69.7
07/30/25,14:25:42,69.7
07/30/25,14:25:45,69.7
07/30/25,14:25:48,69.7
07/30/25,14:25:51,69.7
07/30/25,14:25:54,69.7
07/30/25,14:25:57,69.7
07/30/25,14:26:00,69.7
07/30/25,14:26:03,69.7
07/30/25,14:26:06,69.7
07/30/25,14:26:09,69.7
07/30/25,14:26:12,69.7
07/30/25,14:26:15,69.7
07/30/25,14:26:18,69.7
07/30/25,14:26:21,69.7
07/30/25,14:26:24,69.7
07/30/25,14:26:27,69.7
07/30/25,14:26:30,69.7
07/30/25,14:26:33,69.7
07/30/25,14:26:36,69.7
07/30/25,14:26:39,70.2
07/30/25,14:26:42,70.2
07/30/25,14:26:45,70.2
07/30/25,14:26:48,70.2
07/30/25,14:26:51,70.2
07/30/25,14:26:54,70.2
07/30/25,14:26:57,70.2
07/30/25,14:27:00,70.2
07/30/25,14:27:03,70.2
07/30/25,14:27:06,70.2
07/30/25,14:27:09,70.2
07/30/25,14:27:12,70.2
07/30/25,14:27:15,70.2
07/30/25,14:27:18,70.2
07/30/25,14:27:21,70.2
07/30/25,14:27:24,70.2
07/30/25,14:27:27,70.2
07/30/25,14:27:30,70.2
07/30/25,14:27:33,70.2
07/30/25,14:27:36,70.2
07/30/25,14:27:39,70.2
07/30/25,14:27:42,70.2
07/30/25,14:27:45,70.2
07/30/25,14:27:48,70.2
07/30/25,14:27:51,70.2
07/30/25,14:27:54,70.2
07/30/25,14:27:57,70.2
07/30/25,14:28:00,70.2
07/30/25,14:28:03,70.2
07/30/25,14:28:06,70.2
07/30/25,14:28:09,70.2
07/30/25,14:28:12,70.2
07/30/25,14:28:15,70.2
07/30/25,14:28:18,70.2
07/30/25,14:28:21,70.2
07/30/25,14:28:24,70.2
07/30/25,14:28:27,70.2
07/30/25,14:28:30,70.2
07/30/25,14:28:33,70.2
07/30/25,14:28:36,70.2
07/30/25,14:28:39,70.2
07/30/25,14:28:42,70.2
07/30/25,14:28:45,70.2
07/30/25,14:28:48,70.2
07/30/25,14:28:51,70.2
07/30/25,14:28:54,70.2
07/30/25,14:28:57,70.2
07/30/25,14:29:00,70.2
07/30/25,14:29:03,70.2
07/30/25,14:29:06,70.2
07/30/25,14:29:09,70.2
07/30/25,14:29:12,70.2
07/30/25,14:29:15,70.2
07/30/25,14:29:18,70.2
07/30/25,14:29:21,70.2
07/30/25,14:29:24,70.2
07/30/25,14:29:27,70.2
07/30/25,14:29:30,70.2
07/30/25,14:29:33,70.2
07/30/25,14:29:36,70.2
07/30/25,14:29:39,70.2
07/30/25,14:29:42,70.2
07/30/25,14:29:45,70.2
07/30/25,14:29:48,70.2
07/30/25,14:29:51,70.2
07/30/25,14:29:54,70.2
07/30/25,14:29:57,70.2
07/30/25,14:30:00,70.2
07/30/25,14:30:03,70.2
07/30/25,14:30:06,70.2
07/30/25,14:30:09,70.2
07/30/25,14:30:12,70.2
07/30/25,14:30:15,70.2
07/30/25,14:30:18,70.2
07/30/25,14:30:21,70.2
07/30/25,14:30:24,70.2
07/30/25,14:30:27,70.2
07/30/25,14:30:30,70.2
07/30/25,14:30:33,70.2
07/30/25,14:30:36,70.2
07/30/25,14:30:39,70.2
07/30/25,14:30:42,70.2
07/30/25,14:30:45,70.2
07/30/25,14:30:48,70.2
07/30/25,14:30:51,70.2
07/30/25,14:30:54,70.2
07/30/25,14:30:57,70.2
07/30/25,14:31:00,70.2
07/30/25,14:31:03,70.2
07/30/25,14:31:06,70.2
07/30/25,14:31:09,70.2
07/30/25,14:31:12,70.2
07/30/25,14:31:15,70.2
07/30/25,14:31:18,70.2
07/30/25,14:31:21,70.2
07/30/25,14:31:24,70.2
07/30/25,14:31:27,70.2
07/30/25,14:31:30,70.2
07/30/25,14:31:33,70.2
07/30/25,14:31:36,70.2
07/30/25,14:31:39,70.2
07/30/25,14:31:42,70.2
07/30/25,14:31:45,70.2
07/30/25,14:31:48,70.2
07/30/25,14:31:51,70.2
07/30/25,14:31:54,70.2
07/30/25,14:31:57,70.2
07/30/25,14:32:00,70.2
07/30/25,14:32:03,70.2
07/30/25,14:32:06,70.2
07/30/25,14:32:09,70.2
07/30/25,14:32:12,70.2
07/30/25,14:32:15,70.2
07/30/25,14:32:18,70.2
07/30/25,14:32:21,70.2
07/30/25,14:32:24,70.2
07/30/25,14:32:27,70.2
07/30/25,14:32:30,70.2
07/30/25,14:32:33,70.2
07/30/25,14:32:36,70.2
07/30/25,14:32:39,70.2
07/30/25,14:32:42,70.2
07/30/25,14:32:45,70.2
07/30/25,14:32:48,70.2
07/30/25,14:32:51,70.2
07/30/25,14:32:54,70.2
07/30/25,14:32:57,70.2
07/30/25,14:33:00,70.2
07/30/25,14:33:03,70.2
07/30/25,14:33:06,70.2
07/30/25,14:33:09,70.2
07/30/25,14:33:12,70.2
07/30/25,14:33:15,70.2
07/30/25,14:33:18,70.2
07/30/25,14:33:21,70.2
07/30/25,14:33:24,70.2
07/30/25,14:33:27,70.2
07/30/25,14:33:30,70.2
07/30/25,14:33:33,70.2
07/30/25,14:33:36,70.2
07/30/25,14:33:39,70.2
07/30/25,14:33:42,70.2
07/30/25,14:33:45,70.2
07/30/25,14:33:48,70.2
07/30/25,14:33:51,70.2
07/30/25,14:33:54,70.2
07/30/25,14:33:57,70.2
07/30/25,14:34:00,70.2
07/30/25,14:34:03,70.2
07/30/25,14:34:06,70.2
07/30/25,14:34:09,70.2
07/30/25,14:34:12,70.2
07/30/25,14:34:15,70.2
07/30/25,14:34:18,70.2
07/30/25,14:34:21,70.2
07/30/25,14:34:24,70.2
07/30/25,14:34:27,70.2
07/30/25,14:34:30,70.2
07/30/25,14:34:33,70.2
07/30/25,14:34:36,70.2
07/30/25,14:34:39,70.2
07/30/25,14:34:42,70.2
07/30/25,14:34:45,70.2
07/30/25,14:34:48,69.8
07/30/25,14:34:51,69.8
07/30/25,14:34:54,69.8
07/30/25,14:34:57,69.8
07/30/25,14:35:00,69.8
07/30/25,14:35:03,69.8
07/30/25,14:35:06,69.8
07/30/25,14:35:09,69.8
07/30/25,14:35:12,69.8
07/30/25,14:35:15,69.8
07/30/25,14:35:18,69.8
07/30/25,14:35:21,69.8
07/30/25,14:35:24,69.8
07/30/25,14:35:27,69.8
07/30/25,14:35:30,69.8
07/30/25,14:35:33,69.8
07/30/25,14:35:36,69.8
07/30/25,14:35:39,69.8
07/30/25,14:35:42,69.8
07/30/25,14:35:45,69.8
07/30/25,14:35:48,69.8
07/30/25,14:35:51,69.8
07/30/25,14:35:54,69.8
07/30/25,14:35:57,69.8
07/30/25,14:36:00,69.8
07/30/25,14:36:03,69.8
07/30/25,14:36:06,69.8
07/30/25,14:36:09,69.8
07/30/25,14:36:12,69.8
07/30/25,14:36:15,69.8
07/30/25,14:36:18,69.8
07/30/25,14:36:21,69.8
07/30/25,14:36:24,69.8
07/30/25,14:36:27,69.8
07/30/25,14:36:30,69.8
07/30/25,14:36:33,69.8
07/30/25,14:36:36,69.8
07/30/25,14:36:39,69.8
07/30/25,14:36:42,69.8
07/30/25,14:36:45,69.8
07/30/25,14:36:48,69.8
07/30/25,14:36:51,69.8
07/30/25,14:36:54,69.8
07/30/25,14:36:57,69.8
07/30/25,14:37:00,69.8
07/30/25,14:37:03,69.8
07/30/25,14:37:06,69.8
07/30/25,14:37:09,69.8
07/30/25,14:37:12,69.8
07/30/25,14:37:15,69.8
07/30/25,14:37:18,69.8
07/30/25,14:37:21,69.8
07/30/25,14:37:24,69.8
07/30/25,14:37:27,69.8
07/30/25,14:37:30,69.8
07/30/25,14:37:33,69.8
07/30/25,14:37:36,69.8
07/30/25,14:37:39,69.8
07/30/25,14:37:42,69.8
07/30/25,14:37:45,69.8
07/30/25,14:37:48,69.8
07/30/25,14:37:51,69.8
07/30/25,14:37:54,69.8
07/30/25,14:37:57,69.8
07/30/25,14:38:00,69.8
07/30/25,14:38:03,69.8
07/30/25,14:38:06,69.8
07/30/25,14:38:09,69.8
07/30/25,14:38:12,69.8
07/30/25,14:38:15,69.8
07/30/25,14:38:18,69.8
07/30/25,14:38:21,69.8
07/30/25,14:38:24,69.8
07/30/25,14:38:27,69.8
07/30/25,14:38:30,69.8
07/30/25,14:38:33,69.8
07/30/25,14:38:36,69.8
07/30/25,14:38:39,69.8
07/30/25,14:38:42,69.8
07/30/25,14:38:45,69.8
07/30/25,14:38:48,69.8
07/30/25,14:38:51,69.8
07/30/25,14:38:54,69.8
07/30/25,14:38:57,69.8
07/30/25,14:39:00,69.8
07/30/25,14:39:03,69.8
07/30/25,14:39:06,69.8
07/30/25,14:39:09,69.8
07/30/25,14:39:12,69.8
07/30/25,14:39:15,69.8
07/30/25,14:39:18,69.8
07/30/25,14:39:21,69.8
07/30/25,14:39:24,69.8
07/30/25,14:39:27,69.8
07/30/25,14:39:30,69.8
07/30/25,14:39:33,69.8
07/30/25,14:39:36,69.8
07/30/25,14:39:39,69.8
07/30/25,14:39:42,69.8
07/30/25,14:39:45,69.8
07/30/25,14:39:48,69.8
07/30/25,14:39:51,69.8
07/30/25,14:39:54,69.8
07/30/25,14:39:57,69.8
07/30/25,14:40:00,69.8
07/30/25,14:40:03,69.8
07/30/25,14:40:06,69.8
07/30/25,14:40:09,69.8
07/30/25,14:40:12,69.8
07/30/25,14:40:15,69.8
07/30/25,14:40:18,69.8
07/30/25,14:40:21,69.8
07/30/25,14:40:24,69.8
07/30/25,14:40:27,69.8
07/30/25,14:40:30,69.8
07/30/25,14:40:33,69.8
07/30/25,14:40:36,69.8
07/30/25,14:40:39,69.8
07/30/25,14:40:42,69.8
07/30/25,14:40:45,69.8
07/30/25,14:40:48,69.8
07/30/25,14:40:51,69.8
07/30/25,14:40:54,69.8
07/30/25,14:40:57,69.8
07/30/25,14:41:00,69.8
07/30/25,14:41:03,69.8
07/30/25,14:41:06,69.8
07/30/25,14:41:09,69.8
07/30/25,14:41:12,69.8
07/30/25,14:41:15,69.8
07/30/25,14:41:18,69.8
07/30/25,14:41:21,69.8
07/30/25,14:41:24,69.8
07/30/25,14:41:27,69.8
07/30/25,14:41:30,69.8
07/30/25,14:41:33,69.8
07/30/25,14:41:36,69.8
07/30/25,14:41:39,69.8
07/30/25,14:41:42,69.8
07/30/25,14:41:45,69.8
07/30/25,14:41:48,69.8
07/30/25,14:41:51,69.8
07/30/25,14:41:54,69.8
07/30/25,14:41:57,69.8
07/30/25,14:42:00,69.8
07/30/25,14:42:03,69.8
07/30/25,14:42:06,69.8
07/30/25,14:42:09,69.8
07/30/25,14:42:12,69.8
07/30/25,14:42:15,69.8
07/30/25,14:42:18,69.8
07/30/25,14:42:21,69.8
07/30/25,14:42:24,69.8
07/30/25,14:42:27,69.8
07/30/25,14:42:30,69.8
07/30/25,14:42:33,69.8
07/30/25,14:42:36,69.8
07/30/25,14:42:39,69.8
07/30/25,14:42:42,69.8
07/30/25,14:42:45,69.8
07/30/25,14:42:48,69.8
07/30/25,14:42:51,69.8
07/30/25,14:42:54,69.8
07/30/25,14:42:57,69.8
07/30/25,14:43:00,69.8
07/30/25,14:43:03,69.8
07/30/25,14:43:06,69.8
07/30/25,14:43:09,69.8
07/30/25,14:43:12,69.8
07/30/25,14:43:15,69.8
07/30/25,14:43:18,69.8
07/30/25,14:43:21,69.8
07/30/25,14:43:24,69.8
07/30/25,14:43:27,69.8
07/30/25,14:43:30,69.8
07/30/25,14:43:33,69.8
07/30/25,14:43:36,69.8
07/30/25,14:43:39,69.8
07/30/25,14:43:42,69.8
07/30/25,14:43:45,69.8
07/30/25,14:43:48,69.8
07/30/25,14:43:51,69.8
07/30/25,14:43:54,69.8
07/30/25,14:43:57,69.8
07/30/25,14:44:00,69.8
07/30/25,14:44:03,69.8
07/30/25,14:44:06,69.8
07/30/25,14:44:09,69.8
07/30/25,14:44:12,69.8
07/30/25,14:44:15,69.8
07/30/25,14:44:18,69.8
07/30/25,14:44:21,69.8
07/30/25,14:44:24,69.8
07/30/25,14:44:27,69.8
07/30/25,14:44:30,69.8
07/30/25,14:44:33,69.8
07/30/25,14:44:36,69.8
07/30/25,14:44:39,69.8
07/30/25,14:44:42,69.8
07/30/25,14:44:45,69.8
07/30/25,14:44:48,69.8
07/30/25,14:44:51,69.8
07/30/25,14:44:54,69.8
07/30/25,14:44:57,69.8
07/30/25,14:45:00,69.8
07/30/25,14:45:03,69.8
07/30/25,14:45:06,69.8
07/30/25,14:45:09,69.8
07/30/25,14:45:12,69.8
07/30/25,14:45:15,69.8
07/30/25,14:45:18,69.8
07/30/25,14:45:21,69.8
07/30/25,14:45:24,69.8
07/30/25,14:45:27,69.8
07/30/25,14:45:30,69.8
07/30/25,14:45:33,69.8
07/30/25,14:45:36,69.8
07/30/25,14:45:39,69.8
07/30/25,14:45:42,69.8
07/30/25,14:45:45,69.8
07/30/25,14:45:48,69.8
07/30/25,14:45:51,69.8
07/30/25,14:45:54,69.8
07/30/25,14:45:57,69.8
07/30/25,14:46:00,69.8
07/30/25,14:46:03,69.8
07/30/25,14:46:06,69.8
07/30/25,14:46:09,69.8
07/30/25,14:46:12,69.8
07/30/25,14:46:15,69.8
07/30/25,14:46:18,69.8
07/30/25,14:46:21,69.8
07/30/25,14:46:24,69.8
07/30/25,14:46:27,69.8
07/30/25,14:46:30,69.8
07/30/25,14:46:33,69.8
07/30/25,14:46:36,69.8
07/30/25,14:46:39,69.8
07/30/25,14:46:42,69.8
07/30/25,14:46:45,69.8
07/30/25,14:46:48,69.8
07/30/25,14:46:51,69.8
07/30/25,14:46:54,69.8
07/30/25,14:46:57,69.8
07/30/25,14:47:00,69.8
07/30/25,14:47:03,69.8
07/30/25,14:47:06,69.8
07/30/25,14:47:09,69.8
07/30/25,14:47:12,69.8
07/30/25,14:47:15,69.8
07/30/25,14:47:18,69.8
07/30/25,14:47:21,69.8
07/30/25,14:47:24,69.8
07/30/25,14:47:27,69.8
07/30/25,14:47:30,69.8
07/30/25,14:47:33,69.8
07/30/25,14:47:36,69.8
07/30/25,14:47:39,69.8
07/30/25,14:47:42,69.8
07/30/25,14:47:45,69.8
07/30/25,14:47:48,69.8
07/30/25,14:47:51,69.8
07/30/25,14:47:54,69.8
07/30/25,14:47:57,69.8
07/30/25,14:48:00,69.8
07/30/25,14:48:03,69.8
07/30/25,14:48:06,69.8
07/30/25,14:48:09,69.8
07/30/25,14:48:12,69.8
07/30/25,14:48:15,69.8
07/30/25,14:48:18,69.8
07/30/25,14:48:21,69.8
07/30/25,14:48:24,69.8
07/30/25,14:48:27,69.8
07/30/25,14:48:30,69.8
07/30/25,14:48:33,69.8
07/30/25,14:48:36,69.8
07/30/25,14:48:39,69.8
07/30/25,14:48:42,69.8
07/30/25,14:48:45,69.8
07/30/25,14:48:48,69.8
07/30/25,14:48:51,69.8
07/30/25,14:48:54,69.8
07/30/25,14:48:57,69.8
07/30/25,14:49:00,69.8
07/30/25,14:49:03,69.8
07/30/25,14:49:06,69.8
07/30/25,14:49:09,69.8
07/30/25,14:49:12,69.8
07/30/25,14:49:15,69.8
07/30/25,14:49:18,69.8
07/30/25,14:49:21,69.8
07/30/25,14:49:24,69.8
07/30/25,14:49:27,69.8
07/30/25,14:49:30,69.8
07/30/25,14:49:33,69.8
07/30/25,14:49:36,69.8
07/30/25,14:49:39,69.8
07/30/25,14:49:42,69.8
07/30/25,14:49:45,69.8
07/30/25,14:49:48,69.8
07/30/25,14:49:51,69.8
07/30/25,14:49:54,69.8
07/30/25,14:49:57,69.8
07/30/25,14:50:00,69.8
07/30/25,14:50:03,69.8
07/30/25,14:50:06,69.8
07/30/25,14:50:09,69.8
07/30/25,14:50:12,69.8
07/30/25,14:50:15,69.8
07/30/25,14:50:18,69.8
07/30/25,14:50:21,69.8
07/30/25,14:50:24,69.8
07/30/25,14:50:27,69.8
07/30/25,14:50:30,69.8
07/30/25,14:50:33,69.8
07/30/25,14:50:36,69.8
07/30/25,14:50:39,69.8
07/30/25,14:50:42,69.8
07/30/25,14:50:45,69.8
07/30/25,14:50:48,69.8
07/30/25,14:50:51,69.8
07/30/25,14:50:54,69.8
07/30/25,14:50:57,69.8
07/30/25,14:51:00,69.8
07/30/25,14:51:03,69.8
07/30/25,14:51:06,69.8
07/30/25,14:51:09,69.8
07/30/25,14:51:12,69.8
07/30/25,14:51:15,69.8
07/30/25,14:51:18,69.8
07/30/25,14:51:21,69.8
07/30/25,14:51:24,69.8
07/30/25,14:51:27,69.8
07/30/25,14:51:30,69.8
07/30/25,14:51:33,69.8
07/30/25,14:51:36,69.8
07/30/25,14:51:39,69.8
07/30/25,14:51:42,69.8
07/30/25,14:51:45,69.8
07/30/25,14:51:48,69.8
07/30/25,14:51:51,69.8
07/30/25,14:51:54,69.8
07/30/25,14:51:57,69.8
07/30/25,14:52:00,69.8
07/30/25,14:52:03,69.8
07/30/25,14:52:06,69.8
07/30/25,14:52:09,69.8
07/30/25,14:52:12,69.8
07/30/25,14:52:15,69.8
07/30/25,14:52:18,69.8
07/30/25,14:52:21,69.8
07/30/25,14:52:24,69.8
07/30/25,14:52:27,69.8
07/30/25,14:52:30,69.8
07/30/25,14:52:33,69.8
07/30/25,14:52:36,69.8
07/30/25,14:52:39,69.8
07/30/25,14:52:42,69.8
07/30/25,14:52:45,69.8
07/30/25,14:52:48,69.8
07/30/25,14:52:51,69.8
07/30/25,14:52:54,69.8
07/30/25,14:52:57,69.8
07/30/25,14:53:00,69.8
07/30/25,14:53:03,69.8
07/30/25,14:53:06,69.8
07/30/25,14:53:09,69.8
07/30/25,14:53:12,69.8
07/30/25,14:53:15,69.8
07/30/25,14:53:18,69.8
07/30/25,14:53:21,69.8
07/30/25,14:53:24,69.8
07/30/25,14:53:27,69.8
07/30/25,14:53:30,69.8
07/30/25,14:53:33,69.8
07/30/25,14:53:36,69.8
07/30/25,14:53:39,69.8
07/30/25,14:53:42,69.8
07/30/25,14:53:45,69.8
07/30/25,14:53:48,69.8
07/30/25,14:53:51,69.8
07/30/25,14:53:54,69.8
07/30/25,14:53:57,69.8
07/30/25,14:54:00,69.8
07/30/25,14:54:03,69.8
07/30/25,14:54:06,69.8
07/30/25,14:54:09,69.8
07/30/25,14:54:12,69.8
07/30/25,14:54:15,69.8
07/30/25,14:54:18,69.8
07/30/25,14:54:21,69.8
07/30/25,14:54:24,69.8
07/30/25,14:54:27,69.8
07/30/25,14:54:30,69.8
07/30/25,14:54:33,69.8
07/30/25,14:54:36,69.8
07/30/25,14:54:39,69.8
07/30/25,14:54:42,69.8
07/30/25,14:54:45,69.8
07/30/25,14:54:48,69.7
07/30/25,14:54:51,69.7
07/30/25,14:54:54,69.7
07/30/25,14:54:57,69.7
07/30/25,14:55:00,69.7
07/30/25,14:55:03,69.7
07/30/25,14:55:06,69.7
07/30/25,14:55:09,69.7
07/30/25,14:55:12,69.7
07/30/25,14:55:15,69.7
07/30/25,14:55:18,69.7
07/30/25,14:55:21,69.7
07/30/25,14:55:24,69.7
07/30/25,14:55:27,69.7
07/30/25,14:55:30,69.7
07/30/25,14:55:33,69.7
07/30/25,14:55:36,69.7
07/30/25,14:55:39,69.7
07/30/25,14:55:42,69.7
07/30/25,14:55:45,69.7
07/30/25,14:55:48,69.7
07/30/25,14:55:51,69.7
07/30/25,14:55:54,69.7
07/30/25,14:55:57,69.7
07/30/25,14:56:00,70.2
07/30/25,14:56:03,70.2
07/30/25,14:56:06,70.2
07/30/25,14:56:09,70.2
07/30/25,14:56:12,70.2
07/30/25,14:56:15,70.2
07/30/25,14:56:18,70.2
07/30/25,14:56:21,70.2
07/30/25,14:56:24,70.2
07/30/25,14:56:27,70.2
07/30/25,14:56:30,70.2
07/30/25,14:56:33,70.2
07/30/25,14:56:36,70.2
07/30/25,14:56:39,70.2
07/30/25,14:56:42,70.2
07/30/25,14:56:45,70.2
07/30/25,14:56:48,70.2
07/30/25,14:56:51,70.2
07/30/25,14:56:54,70.2
07/30/25,14:56:57,70.2
07/30/25,14:57:00,70.2
07/30/25,14:57:03,70.2
07/30/25,14:57:06,70.2
07/30/25,14:57:09,70.2
07/30/25,14:57:12,70.2
07/30/25,14:57:15,70.2
07/30/25,14:57:18,70.2
07/30/25,14:57:21,70.2
07/30/25,14:57:24,70.2
07/30/25,14:57:27,70.2
07/30/25,14:57:30,70.2
07/30/25,14:57:33,70.2
07/30/25,14:57:36,70.2
07/30/25,14:57:39,70.2
07/30/25,14:57:42,70.2
07/30/25,14:57:45,70.2
07/30/25,14:57:48,70.2
07/30/25,14:57:51,70.2
07/30/25,14:57:54,70.2
07/30/25,14:57:57,70.2
07/30/25,14:58:00,70.2
07/30/25,14:58:03,70.2
07/30/25,14:58:06,70.2
07/30/25,14:58:09,70.2
07/30/25,14:58:12,70.2
07/30/25,14:58:15,70.2
07/30/25,14:58:18,70.2
07/30/25,14:58:21,70.2
07/30/25,14:58:24,70.2
07/30/25,14:58:27,70.2
07/30/25,14:58:30,70.2
07/30/25,14:58:33,70.2
07/30/25,14:58:36,70.2
07/30/25,14:58:39,70.2
07/30/25,14:58:42,70.2
07/30/25,14:58:45,70.2
07/30/25,14:58:48,70.2
07/30/25,14:58:51,70.2
07/30/25,14:58:54,70.2
07/30/25,14:58:57,70.2
07/30/25,14:59:00,70.2
07/30/25,14:59:03,70.2
07/30/25,14:59:06,70.2
07/30/25,14:59:09,70.2
07/30/25,14:59:12,70.2
07/30/25,14:59:15,70.2
07/30/25,14:59:18,70.2
07/30/25,14:59:21,70.2
07/30/25,14:59:24,70.2
07/30/25,14:59:27,70.2
07/30/25,14:59:30,70.2
07/30/25,14:59:33,70.2
07/30/25,14:59:36,70.2
07/30/25,14:59:39,70.2
07/30/25,14:59:42,70.2
07/30/25,14:59:45,70.2
07/30/25,14:59:48,70.2
07/30/25,14:59:51,70.2
07/30/25,14:59:54,70.2
07/30/25,14:59:57,70.2
07/30/25,15:00:00,70.2
07/30/25,15:00:03,70.2
07/30/25,15:00:06,70.2
07/30/25,15:00:09,70.2
07/30/25,15:00:12,70.2
07/30/25,15:00:15,70.2
07/30/25,15:00:18,70.2
07/30/25,15:00:21,70.2
07/30/25,15:00:24,70.2
07/30/25,15:00:27,70.2
07/30/25,15:00:30,70.2
07/30/25,15:00:33,70.2
07/30/25,15:00:36,70.2
07/30/25,15:00:39,70.2
07/30/25,15:00:42,70.2
07/30/25,15:00:45,70.2
07/30/25,15:00:48,70.2
07/30/25,15:00:51,70.2
07/30/25,15:00:54,70.2
07/30/25,15:00:57,70.2
